country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
France,FR,2021-W02,subnational,FRG,Pays de la Loire,4892,91084,3757600,2423.994039,5.370866453,TESSy
France,FR,2021-W03,subnational,FRG,Pays de la Loire,6764,98029,3757600,2608.819459,6.89999898,TESSy
France,FR,2021-W04,subnational,FRG,Pays de la Loire,6370,107608,3757600,2863.742815,5.919634228,TESSy
France,FR,2021-W05,subnational,FRG,Pays de la Loire,5560,104898,3757600,2791.622312,5.300387043,TESSy
France,FR,2021-W06,subnational,FRG,Pays de la Loire,4762,100205,3757600,2666.728763,4.752257871,TESSy
France,FR,2021-W07,subnational,FRG,Pays de la Loire,5177,103281,3757600,2748.589525,5.012538608,TESSy
France,FR,2021-W08,subnational,FRG,Pays de la Loire,5713,102036,3757600,2715.456674,5.599004273,TESSy
France,FR,2021-W09,subnational,FRG,Pays de la Loire,5648,92650,3757600,2465.669576,6.096060443,TESSy
France,FR,2021-W10,subnational,FRG,Pays de la Loire,6125,95938,3757600,2553.172238,6.384331547,TESSy
France,FR,2021-W11,subnational,FRG,Pays de la Loire,7727,114698,3757600,3052.427081,6.736821915,TESSy
France,FR,2021-W12,subnational,FRG,Pays de la Loire,9715,142933,3757600,3803.837556,6.796890851,TESSy
France,FR,2021-W13,subnational,FRG,Pays de la Loire,11610,178749,3757600,4756.999148,6.495141232,TESSy
France,FR,2021-W14,subnational,FRG,Pays de la Loire,10165,132166,3757600,3517.298275,7.691085453,TESSy
France,FR,2021-W15,subnational,FRG,Pays de la Loire,11087,121840,3757600,3242.49521,9.099638871,TESSy
France,FR,2021-W16,subnational,FRG,Pays de la Loire,11120,105931,3757600,2819.113264,10.49739925,TESSy
France,FR,2021-W17,subnational,FRG,Pays de la Loire,0,103610,3757600,2757.345114,0,TESSy
France,FR,2021-W18,subnational,FRG,Pays de la Loire,5287,107028,3757600,2848.30743,4.93982883,TESSy
France,FR,2021-W19,subnational,FRG,Pays de la Loire,4365,105338,3757600,2803.331914,4.143803756,TESSy
France,FR,2021-W20,subnational,FRG,Pays de la Loire,4717,118280,3757600,3147.753885,3.987994589,TESSy
France,FR,2021-W21,subnational,FRG,Pays de la Loire,3547,104811,3757600,2789.307004,3.384186774,TESSy
France,FR,2021-W22,subnational,FRG,Pays de la Loire,2639,102620,3757600,2730.99851,2.571623465,TESSy
France,FR,2021-W23,subnational,FRG,Pays de la Loire,1323,95226,3757600,2534.223973,1.389326444,TESSy
France,FR,2021-W24,subnational,FRG,Pays de la Loire,610,78568,3757600,2090.909091,0.776397516,TESSy
France,FR,2021-W25,subnational,FRG,Pays de la Loire,360,69997,3757600,1862.811369,0.514307756,TESSy
France,FR,2021-W26,subnational,FRG,Pays de la Loire,462,76483,3757600,2035.421546,0.604055803,TESSy
France,FR,2021-W27,subnational,FRG,Pays de la Loire,1062,91491,3757600,2434.82542,1.160769912,TESSy
France,FR,2021-W28,subnational,FRG,Pays de la Loire,1986,90752,3757600,2415.158612,2.188381523,TESSy
France,FR,2021-W29,subnational,FRG,Pays de la Loire,3685,122236,3757600,3253.033851,3.014660166,TESSy
France,FR,2021-W30,subnational,FRG,Pays de la Loire,4324,156564,3757600,4166.595699,2.761809867,TESSy
France,FR,2020-W51,subnational,FRH,Bretagne,1814,63582,3318904,1915.752911,2.853008713,TESSy
France,FR,2020-W52,subnational,FRH,Bretagne,1342,103886,3318904,3130.129705,1.291800628,TESSy
France,FR,2020-W53,subnational,FRH,Bretagne,1858,69582,3318904,2096.535483,2.670230807,TESSy
France,FR,2021-W01,subnational,FRH,Bretagne,2821,79848,3318904,2405.854463,3.532962629,TESSy
France,FR,2021-W02,subnational,FRH,Bretagne,3260,74271,3318904,2237.817063,4.389330964,TESSy
France,FR,2021-W03,subnational,FRH,Bretagne,3332,74915,3318904,2257.221059,4.447707402,TESSy
France,FR,2021-W04,subnational,FRH,Bretagne,3538,80696,3318904,2431.405066,4.384356102,TESSy
France,FR,2021-W05,subnational,FRH,Bretagne,3604,83341,3318904,2511.10005,4.324402155,TESSy
France,FR,2021-W06,subnational,FRH,Bretagne,3078,77097,3318904,2322.965654,3.992373244,TESSy
France,FR,2021-W07,subnational,FRH,Bretagne,3512,81682,3318904,2461.113669,4.299600891,TESSy
France,FR,2021-W08,subnational,FRH,Bretagne,3620,82492,3318904,2485.519316,4.38830432,TESSy
France,FR,2021-W09,subnational,FRH,Bretagne,3690,73425,3318904,2212.32672,5.025536261,TESSy
France,FR,2021-W10,subnational,FRH,Bretagne,4464,80300,3318904,2419.473417,5.559153176,TESSy
France,FR,2021-W11,subnational,FRH,Bretagne,5513,96117,3318904,2896.046406,5.735717927,TESSy
France,FR,2021-W12,subnational,FRH,Bretagne,6206,111981,3318904,3374.035525,5.542011591,TESSy
France,FR,2021-W13,subnational,FRH,Bretagne,6991,130509,3318904,3932.292106,5.356718694,TESSy
France,FR,2021-W14,subnational,FRH,Bretagne,6097,99558,3318904,2999.72521,6.124068382,TESSy
France,FR,2021-W15,subnational,FRH,Bretagne,6655,91266,3318904,2749.883697,7.29187211,TESSy
France,FR,2021-W16,subnational,FRH,Bretagne,6919,81861,3318904,2466.507016,8.452132273,TESSy
France,FR,2021-W17,subnational,FRH,Bretagne,0,82429,3318904,2483.621099,0,TESSy
France,FR,2021-W18,subnational,FRH,Bretagne,3613,84315,3318904,2540.447087,4.285121271,TESSy
France,FR,2021-W19,subnational,FRH,Bretagne,3108,82853,3318904,2496.396401,3.751222044,TESSy
France,FR,2021-W20,subnational,FRH,Bretagne,3139,97286,3318904,2931.268877,3.226569085,TESSy
France,FR,2021-W21,subnational,FRH,Bretagne,2446,81640,3318904,2459.848191,2.996080353,TESSy
France,FR,2021-W22,subnational,FRH,Bretagne,1892,83827,3318904,2525.743438,2.257029358,TESSy
France,FR,2021-W23,subnational,FRH,Bretagne,1190,76914,3318904,2317.451785,1.547182568,TESSy
France,FR,2021-W24,subnational,FRH,Bretagne,590,66355,3318904,1999.30459,0.889156808,TESSy
France,FR,2021-W25,subnational,FRH,Bretagne,481,63234,3318904,1905.267522,0.76066673,TESSy
France,FR,2021-W26,subnational,FRH,Bretagne,646,64534,3318904,1944.437079,1.001022717,TESSy
France,FR,2021-W27,subnational,FRH,Bretagne,956,72344,3318904,2179.755727,1.321464116,TESSy
France,FR,2021-W28,subnational,FRH,Bretagne,1481,77444,3318904,2333.420912,1.912349569,TESSy
France,FR,2021-W29,subnational,FRH,Bretagne,2991,103953,3318904,3132.148444,2.877261839,TESSy
France,FR,2021-W30,subnational,FRH,Bretagne,3430,130750,3318904,3939.553539,2.62332696,TESSy
France,FR,2020-W51,subnational,FRI,Nouvelle-Aquitaine,5241,145461,5956978,2441.858943,3.603027616,TESSy
France,FR,2020-W52,subnational,FRI,Nouvelle-Aquitaine,4150,222173,5956978,3729.625995,1.867913743,TESSy
France,FR,2020-W53,subnational,FRI,Nouvelle-Aquitaine,5282,136963,5956978,2299.202717,3.856515993,TESSy
France,FR,2021-W01,subnational,FRI,Nouvelle-Aquitaine,8335,158639,5956978,2663.078494,5.254067411,TESSy
France,FR,2021-W02,subnational,FRI,Nouvelle-Aquitaine,8837,155344,5956978,2607.765212,5.688665156,TESSy
France,FR,2021-W03,subnational,FRI,Nouvelle-Aquitaine,9929,161718,5956978,2714.765776,6.139699972,TESSy
France,FR,2021-W04,subnational,FRI,Nouvelle-Aquitaine,10612,182408,5956978,3062.089536,5.817727293,TESSy
France,FR,2021-W05,subnational,FRI,Nouvelle-Aquitaine,9597,190105,5956978,3191.299347,5.048262802,TESSy
France,FR,2021-W06,subnational,FRI,Nouvelle-Aquitaine,7078,166846,5956978,2800.849693,4.242235355,TESSy
France,FR,2021-W07,subnational,FRI,Nouvelle-Aquitaine,6559,140610,5956978,2360.425034,4.664675343,TESSy
France,FR,2021-W08,subnational,FRI,Nouvelle-Aquitaine,7405,146833,5956978,2464.890755,5.043144252,TESSy
France,FR,2021-W09,subnational,FRI,Nouvelle-Aquitaine,6477,155355,5956978,2607.94987,4.169160954,TESSy
France,FR,2021-W10,subnational,FRI,Nouvelle-Aquitaine,7557,172741,5956978,2899.809266,4.374757585,TESSy
France,FR,2021-W11,subnational,FRI,Nouvelle-Aquitaine,9812,189744,5956978,3185.239227,5.171178008,TESSy
France,FR,2021-W12,subnational,FRI,Nouvelle-Aquitaine,11478,214712,5956978,3604.377925,5.345765491,TESSy
France,FR,2021-W13,subnational,FRI,Nouvelle-Aquitaine,13749,254409,5956978,4270.772865,5.404289943,TESSy
France,FR,2021-W14,subnational,FRI,Nouvelle-Aquitaine,11697,185278,5956978,3110.268327,6.313215816,TESSy
France,FR,2021-W15,subnational,FRI,Nouvelle-Aquitaine,12429,168749,5956978,2832.795421,7.36537698,TESSy
France,FR,2021-W16,subnational,FRI,Nouvelle-Aquitaine,11951,145749,5956978,2446.693609,8.199713206,TESSy
France,FR,2021-W17,subnational,FRI,Nouvelle-Aquitaine,0,160522,5956978,2694.688481,0,TESSy
France,FR,2021-W18,subnational,FRI,Nouvelle-Aquitaine,5667,166333,5956978,2792.237943,3.407020856,TESSy
France,FR,2021-W19,subnational,FRI,Nouvelle-Aquitaine,4255,151682,5956978,2546.291089,2.805210902,TESSy
France,FR,2021-W20,subnational,FRI,Nouvelle-Aquitaine,4564,175119,5956978,2939.728836,2.606227765,TESSy
France,FR,2021-W21,subnational,FRI,Nouvelle-Aquitaine,4367,154871,5956978,2599.824945,2.819766128,TESSy
France,FR,2021-W22,subnational,FRI,Nouvelle-Aquitaine,3382,162276,5956978,2724.132941,2.084103626,TESSy
France,FR,2021-W23,subnational,FRI,Nouvelle-Aquitaine,2077,156199,5956978,2622.118128,1.329714019,TESSy
France,FR,2021-W24,subnational,FRI,Nouvelle-Aquitaine,1339,138694,5956978,2328.261075,0.965434698,TESSy
France,FR,2021-W25,subnational,FRI,Nouvelle-Aquitaine,927,120182,5956978,2017.499477,0.771330149,TESSy
France,FR,2021-W26,subnational,FRI,Nouvelle-Aquitaine,1196,127099,5956978,2133.6154,0.940998749,TESSy
France,FR,2021-W27,subnational,FRI,Nouvelle-Aquitaine,1724,143143,5956978,2402.946595,1.204390016,TESSy
France,FR,2021-W28,subnational,FRI,Nouvelle-Aquitaine,4795,159787,5956978,2682.35001,3.000869908,TESSy
France,FR,2021-W29,subnational,FRI,Nouvelle-Aquitaine,12615,226756,5956978,3806.560978,5.563248602,TESSy
France,FR,2021-W30,subnational,FRI,Nouvelle-Aquitaine,13831,277886,5956978,4664.882093,4.977220875,TESSy
France,FR,2020-W51,subnational,FRJ,Occitanie,5732,157724,5845102,2698.396025,3.634196444,TESSy
France,FR,2020-W52,subnational,FRJ,Occitanie,5227,243516,5845102,4166.154842,2.146470868,TESSy
France,FR,2020-W53,subnational,FRJ,Occitanie,6505,147343,5845102,2520.794333,4.414868708,TESSy
France,FR,2021-W01,subnational,FRJ,Occitanie,10074,173054,5845102,2960.666897,5.821304333,TESSy
France,FR,2021-W02,subnational,FRJ,Occitanie,10547,165631,5845102,2833.671679,6.367769319,TESSy
France,FR,2021-W03,subnational,FRJ,Occitanie,12422,178830,5845102,3059.484676,6.946261813,TESSy
France,FR,2021-W04,subnational,FRJ,Occitanie,13353,200563,5845102,3431.300258,6.65775841,TESSy
France,FR,2021-W05,subnational,FRJ,Occitanie,12291,207170,5845102,3544.335069,5.932808804,TESSy
France,FR,2021-W06,subnational,FRJ,Occitanie,10244,206148,5845102,3526.850344,4.969245397,TESSy
France,FR,2021-W07,subnational,FRJ,Occitanie,9211,187167,5845102,3202.116918,4.921273515,TESSy
France,FR,2021-W08,subnational,FRJ,Occitanie,9106,165142,5845102,2825.3057,5.51404246,TESSy
France,FR,2021-W09,subnational,FRJ,Occitanie,9158,170069,5845102,2909.598498,5.384873199,TESSy
France,FR,2021-W10,subnational,FRJ,Occitanie,9434,178874,5845102,3060.237443,5.274103559,TESSy
France,FR,2021-W11,subnational,FRJ,Occitanie,12369,202924,5845102,3471.693052,6.095385465,TESSy
France,FR,2021-W12,subnational,FRJ,Occitanie,16068,243034,5845102,4157.908622,6.611420624,TESSy
France,FR,2021-W13,subnational,FRJ,Occitanie,18961,302089,5845102,5168.241718,6.276627087,TESSy
France,FR,2021-W14,subnational,FRJ,Occitanie,15797,215736,5845102,3690.885121,7.322375496,TESSy
France,FR,2021-W15,subnational,FRJ,Occitanie,15713,194328,5845102,3324.62975,8.085813676,TESSy
France,FR,2021-W16,subnational,FRJ,Occitanie,15837,169876,5845102,2906.296588,9.322682427,TESSy
France,FR,2021-W17,subnational,FRJ,Occitanie,0,176290,5845102,3016.029489,0,TESSy
France,FR,2021-W18,subnational,FRJ,Occitanie,7054,198021,5845102,3387.810854,3.562248448,TESSy
France,FR,2021-W19,subnational,FRJ,Occitanie,4854,185077,5845102,3166.360484,2.622692177,TESSy
France,FR,2021-W20,subnational,FRJ,Occitanie,5237,202269,5845102,3460.487088,2.589126361,TESSy
France,FR,2021-W21,subnational,FRJ,Occitanie,4251,170551,5845102,2917.844719,2.492509572,TESSy
France,FR,2021-W22,subnational,FRJ,Occitanie,3786,184393,5845102,3154.658379,2.053223279,TESSy
France,FR,2021-W23,subnational,FRJ,Occitanie,2053,163848,5845102,2803.167507,1.252990577,TESSy
France,FR,2021-W24,subnational,FRJ,Occitanie,1272,153848,5845102,2632.084094,0.826790079,TESSy
France,FR,2021-W25,subnational,FRJ,Occitanie,916,135557,5845102,2319.155423,0.675730505,TESSy
France,FR,2021-W26,subnational,FRJ,Occitanie,1177,151915,5845102,2599.01367,0.774775368,TESSy
France,FR,2021-W27,subnational,FRJ,Occitanie,3063,183156,5845102,3133.495361,1.672344886,TESSy
France,FR,2021-W28,subnational,FRJ,Occitanie,7944,210266,5845102,3597.302494,3.778071586,TESSy
France,FR,2021-W29,subnational,FRJ,Occitanie,20163,299642,5845102,5126.377606,6.729029976,TESSy
France,FR,2021-W30,subnational,FRJ,Occitanie,25686,381876,5845102,6533.264946,6.726267165,TESSy
France,FR,2020-W51,subnational,FRK,Auvergne-Rh�ne-Alpes,16436,321568,7948287,4045.752248,5.111205095,TESSy
France,FR,2020-W52,subnational,FRK,Auvergne-Rh�ne-Alpes,15157,526884,7948287,6628.900038,2.876724288,TESSy
France,FR,2020-W53,subnational,FRK,Auvergne-Rh�ne-Alpes,13491,207863,7948287,2615.192431,6.490332575,TESSy
France,FR,2021-W01,subnational,FRK,Auvergne-Rh�ne-Alpes,18278,217708,7948287,2739.055598,8.395649218,TESSy
France,FR,2021-W02,subnational,FRK,Auvergne-Rh�ne-Alpes,16447,204381,7948287,2571.384249,8.047225525,TESSy
France,FR,2021-W03,subnational,FRK,Auvergne-Rh�ne-Alpes,18381,204846,7948287,2577.234566,8.973082218,TESSy
France,FR,2021-W04,subnational,FRK,Auvergne-Rh�ne-Alpes,17950,224566,7948287,2825.33834,7.993195764,TESSy
France,FR,2021-W05,subnational,FRK,Auvergne-Rh�ne-Alpes,17015,236172,7948287,2971.357225,7.204495029,TESSy
France,FR,2021-W06,subnational,FRK,Auvergne-Rh�ne-Alpes,15147,215757,7948287,2714.509428,7.020397948,TESSy
France,FR,2021-W07,subnational,FRK,Auvergne-Rh�ne-Alpes,14791,183905,7948287,2313.768992,8.042739458,TESSy
France,FR,2021-W08,subnational,FRK,Auvergne-Rh�ne-Alpes,15791,204488,7948287,2572.730451,7.722213528,TESSy
France,FR,2021-W09,subnational,FRK,Auvergne-Rh�ne-Alpes,14498,220185,7948287,2770.219545,6.584463065,TESSy
France,FR,2021-W10,subnational,FRK,Auvergne-Rh�ne-Alpes,16493,244639,7948287,3077.883323,6.741770527,TESSy
France,FR,2021-W11,subnational,FRK,Auvergne-Rh�ne-Alpes,22541,287487,7948287,3616.968033,7.840702362,TESSy
France,FR,2021-W12,subnational,FRK,Auvergne-Rh�ne-Alpes,27707,332365,7948287,4181.592839,8.336317001,TESSy
France,FR,2021-W13,subnational,FRK,Auvergne-Rh�ne-Alpes,32366,394589,7948287,4964.453347,8.202458761,TESSy
France,FR,2021-W14,subnational,FRK,Auvergne-Rh�ne-Alpes,27976,281661,7948287,3543.669221,9.932507518,TESSy
France,FR,2021-W15,subnational,FRK,Auvergne-Rh�ne-Alpes,27436,242361,7948287,3049.223059,11.32030318,TESSy
France,FR,2021-W16,subnational,FRK,Auvergne-Rh�ne-Alpes,26810,204280,7948287,2570.113535,13.12414333,TESSy
France,FR,2021-W17,subnational,FRK,Auvergne-Rh�ne-Alpes,0,224328,7948287,2822.343984,0,TESSy
France,FR,2021-W18,subnational,FRK,Auvergne-Rh�ne-Alpes,12218,242354,7948287,3049.13499,5.041385742,TESSy
France,FR,2021-W19,subnational,FRK,Auvergne-Rh�ne-Alpes,9186,216005,7948287,2717.629597,4.252679336,TESSy
France,FR,2021-W20,subnational,FRK,Auvergne-Rh�ne-Alpes,10045,251308,7948287,3161.788194,3.99708724,TESSy
France,FR,2021-W21,subnational,FRK,Auvergne-Rh�ne-Alpes,7507,209622,7948287,2637.322985,3.581208079,TESSy
France,FR,2021-W22,subnational,FRK,Auvergne-Rh�ne-Alpes,5588,210955,7948287,2654.093895,2.648906165,TESSy
France,FR,2021-W23,subnational,FRK,Auvergne-Rh�ne-Alpes,3340,193876,7948287,2439.217406,1.722750624,TESSy
France,FR,2021-W24,subnational,FRK,Auvergne-Rh�ne-Alpes,1785,176534,7948287,2221.032029,1.011136665,TESSy
France,FR,2021-W25,subnational,FRK,Auvergne-Rh�ne-Alpes,1216,162898,7948287,2049.47305,0.746479392,TESSy
France,FR,2021-W26,subnational,FRK,Auvergne-Rh�ne-Alpes,1252,185890,7948287,2338.742927,0.673516596,TESSy
France,FR,2021-W27,subnational,FRK,Auvergne-Rh�ne-Alpes,1966,211760,7948287,2664.221863,0.92840952,TESSy
France,FR,2021-W28,subnational,FRK,Auvergne-Rh�ne-Alpes,4428,219415,7948287,2760.531923,2.018093567,TESSy
France,FR,2021-W29,subnational,FRK,Auvergne-Rh�ne-Alpes,13271,306677,7948287,3858.403704,4.327354187,TESSy
France,FR,2021-W30,subnational,FRK,Auvergne-Rh�ne-Alpes,16359,374810,7948287,4715.607275,4.364611403,TESSy
France,FR,2020-W51,subnational,FRL,Provence-Alpes-C�te d�Azur,9272,188760,5030890,3752.02002,4.912057639,TESSy
France,FR,2020-W52,subnational,FRL,Provence-Alpes-C�te d�Azur,9651,279089,5030890,5547.507499,3.458036684,TESSy
France,FR,2020-W53,subnational,FRL,Provence-Alpes-C�te d�Azur,11217,180130,5030890,3580.479796,6.227169267,TESSy
France,FR,2021-W01,subnational,FRL,Provence-Alpes-C�te d�Azur,16533,213220,5030890,4238.2163,7.753963043,TESSy
France,FR,2021-W02,subnational,FRL,Provence-Alpes-C�te d�Azur,16313,215149,5030890,4276.559416,7.582187228,TESSy
France,FR,2021-W03,subnational,FRL,Provence-Alpes-C�te d�Azur,18803,227781,5030890,4527.648189,8.254858834,TESSy
France,FR,2021-W04,subnational,FRL,Provence-Alpes-C�te d�Azur,18817,237573,5030890,4722.285719,7.920512853,TESSy
France,FR,2021-W05,subnational,FRL,Provence-Alpes-C�te d�Azur,18460,241370,5030890,4797.759442,7.64800928,TESSy
France,FR,2021-W06,subnational,FRL,Provence-Alpes-C�te d�Azur,18100,239793,5030890,4766.4131,7.548176969,TESSy
France,FR,2021-W07,subnational,FRL,Provence-Alpes-C�te d�Azur,19429,242223,5030890,4814.714693,8.021121033,TESSy
France,FR,2021-W08,subnational,FRL,Provence-Alpes-C�te d�Azur,18736,227988,5030890,4531.76277,8.217976385,TESSy
France,FR,2021-W09,subnational,FRL,Provence-Alpes-C�te d�Azur,16714,201285,5030890,4000.981934,8.303649055,TESSy
France,FR,2021-W10,subnational,FRL,Provence-Alpes-C�te d�Azur,17422,210758,5030890,4189.278637,8.266352879,TESSy
France,FR,2021-W11,subnational,FRL,Provence-Alpes-C�te d�Azur,18666,222036,5030890,4413.453683,8.406744852,TESSy
France,FR,2021-W12,subnational,FRL,Provence-Alpes-C�te d�Azur,22982,259232,5030890,5152.805965,8.86541785,TESSy
France,FR,2021-W13,subnational,FRL,Provence-Alpes-C�te d�Azur,25593,306940,5030890,6101.107359,8.338111683,TESSy
France,FR,2021-W14,subnational,FRL,Provence-Alpes-C�te d�Azur,20324,228913,5030890,4550.149178,8.878482218,TESSy
France,FR,2021-W15,subnational,FRL,Provence-Alpes-C�te d�Azur,19937,210188,5030890,4177.948633,9.485317906,TESSy
France,FR,2021-W16,subnational,FRL,Provence-Alpes-C�te d�Azur,19787,188479,5030890,3746.434527,10.49825179,TESSy
France,FR,2021-W17,subnational,FRL,Provence-Alpes-C�te d�Azur,0,189729,5030890,3771.281026,0,TESSy
France,FR,2021-W18,subnational,FRL,Provence-Alpes-C�te d�Azur,7017,188960,5030890,3755.99546,3.713484335,TESSy
France,FR,2021-W19,subnational,FRL,Provence-Alpes-C�te d�Azur,4380,166931,5030890,3318.120651,2.623838592,TESSy
France,FR,2021-W20,subnational,FRL,Provence-Alpes-C�te d�Azur,4125,186501,5030890,3707.117429,2.211784387,TESSy
France,FR,2021-W21,subnational,FRL,Provence-Alpes-C�te d�Azur,3170,158038,5030890,3141.352723,2.005846695,TESSy
France,FR,2021-W22,subnational,FRL,Provence-Alpes-C�te d�Azur,2554,166583,5030890,3311.203385,1.533169651,TESSy
